3824;Danisz;Kygler;19-Apr-18;49;4;1802
3825;Borzys³aw;Otêpieñ;3-Jul-00;761;1;896
3826;Leodegar;Bekman;23-Nov-94;1005;4;20
3827;Przybymir;Flusiñska;14-Sep-03;205;4;1131
3828;Sulibor;Fedorczyk;22-Nov-16;846;4;714
3829;Cieszymir;Smy³a;26-Sep-99;95;4;952
3830;Artemon;Marschalkewicz;23-Jun-11;193;4;1697
3831;Gorzys³aw;Wojniewicz;9-Sep-07;1140;3;150
3832;Denis;Morossony;10-Feb-19;205;3;1504
3833;Jeremi;Sewryœ;10-Dec-17;1080;4;1292
3834;Serafin;Krajka;18-Nov-96;423;1;1233
3835;Narcyz;Karafa-Korbut;20-Nov-98;2120;4;526
3836;Czcibor;Tarbicki;5-May-98;1034;3;1423
3837;Œwiêcimir;G³ownikowski;11-Jul-94;794;3;1095
3838;Wies³aw;Harharczuk;28.mar.02;558;3;1987
3839;Dobrogost;K¹draszewska;7-Aug-10;595;3;1680
3840;Arseniusz;Sreniawski;22-Sep-93;1530;2;1563
3841;Olgierd;Nichczyñski;13-Feb-16;281;4;1221
3842;Adrian;Strudowska;10-Oct-11;478;1;1453
3843;Wolimir;Jochymczuk;8-Jan-05;142;3;272
3844;Ananiasz;Ches;21-Apr-13;1743;1;641
3845;Walentyn;Kranczewski;02.mar.05;1340;4;1487
3846;Kandyd;Szmiñski;29.mar.97;120;3;211
3847;Albaniusz;Priifer;19-Apr-13;1648;3;1616
3848;Lechos³aw;Koluk;19-Sep-06;2013;2;1157
3849;Przemys³aw;Gonelko;9-Jan-20;1465;2;1222
3850;Emiliusz;Szymkowski;30-Jul-10;551;1;1904
3851;Noemi;Dzierziñski;21-Oct-19;574;1;930
3852;Wiktorian;Hotyñski;6-Nov-92;1343;4;578
3853;Siestrzewit;Dakiel;11-Nov-09;844;4;594
3854;Narcyz;Reinka;5-Aug-90;991;2;986
3855;Wiktoriusz;Lamberty;28-Jul-99;1694;2;260
3856;Abercjusz;Krajsner;23-Apr-92;1330;4;869
3857;Nosis³aw;Rodziêta;7-Aug-96;867;3;1567
3858;Kir;Podnia³o;25-Jul-99;1776;3;1196
3859;Gwalbert;Gudka;18-Jul-91;1281;4;637
3860;£azarz;Szym;23-Sep-93;1336;3;337
3861;Soter;Gabrisch;14-Jan-22;1114;2;1126
3862;Ireneusz;K³ada;11-Aug-00;293;1;1526
3863;Sulimir;Krêcichworst;25-Sep-91;682;2;154
3864;Leopold;Aszczak;20-Jun-01;873;2;49
3865;Fabian;RzeŸdziak;18-Apr-90;1314;4;742
3866;Marcel;Bazyla;05.mar.18;382;1;1104
3867;Lutomys³;Petrosjan;25-Jan-90;1353;2;478
3868;Maksymilian;Foruœ;11-Feb-92;1816;3;1352
3869;Tacjusz;Kucjas;12-Jan-95;1932;2;660
3870;Jaczewoj;Jasiok;5-Sep-13;1618;2;1651
3871;Ludwik;Nosonow;15-Sep-98;871;1;713
3872;Godfryd;Saków;25-Sep-07;1719;2;1902
3873;Kastor;Hoim;8-Nov-98;1256;1;955
3874;Eutropiusz;Skuratów;1-Jul-93;1708;3;1192
3875;Bêdzis³aw;Berder;29-Aug-06;1560;2;1448
3876;Roger;Gajdecki;2-Jan-08;331;1;1605
3877;£ukasz;Mer³owicz;18-Nov-96;1274;3;1582
3878;Oskar;Ludnik;26-Jul-11;2093;2;1143
3879;Dobronieg;Wiettels;23-May-08;1507;1;1723
3880;Angel;Soœniesz;20.mar.18;543;3;1180
3881;Dzier¿ys³aw;Kiwkowicz;9-Sep-96;1062;4;366
3882;Doris;Redowski;24-May-97;59;4;944
3883;Miko³aj;Su³awko;14-Feb-16;1158;1;1416
3884;Eustachiusz;Ja³ta;5-Feb-03;1068;4;1310
3885;Kazimierz;Poluik;10-May-15;317;1;1430
3886;Wojs³aw;Krischker;26-Jan-16;261;3;1889
3887;Albrecht;Burzwiczka;17-Aug-91;79;1;1424
3888;Wit;Siekanowicz;12.mar.00;515;2;293
3889;Apoloniusz;Micherdziñski;9-Sep-14;869;4;409
3890;Zbroimir;Bo¿ekowska;2-Jun-13;145;3;1693
3891;Ulrych;Zubaszek;22-Jul-09;1391;4;37
3892;S³awoj;Karczewicz;26-Jan-99;1120;4;19
3893;Albert;Targa³a;20-Apr-03;1196;2;335
3894;Zdzimir;Razniaczyk;14-Jun-92;798;1;1742
3895;Maur;H³awicza;19-Aug-91;655;4;1616
3896;Herbert;T³ock;30-Apr-18;1097;3;1681
3897;Mateusz;Niemski;29-Oct-13;763;3;1731
3898;Gniewomir;Palmoszczyñski;6-May-06;1743;1;1164
3899;Gracjan;Mi¿yjewski;16-Oct-10;476;2;196
3900;Tomasz;Zylewicz;13-Apr-09;685;1;675
3901;Dzier¿ys³aw;Belmant;29-Jul-94;1974;2;1670
3902;Godfryd;Rze¿ucha;14-Nov-07;1167;2;1397
3903;Agaton;Martficki;18-Jan-22;693;4;149
3904;Œwiêtobor;Bielenowicz;24-Apr-14;1767;4;275
3905;Terencjusz;Schlejmann;11-Sep-97;44;2;1067
3906;Barnabasz;Punt;19-Jul-08;648;3;1536
3907;Gaudenty;Chaplapa;29-May-18;667;4;1971
3908;Spycigniew;Skur;4-Apr-09;1381;2;1094
3909;Serafin;Hulik;4-Jan-08;90;3;302
3910;Czes³aw;Bajdas;3-Aug-12;1574;3;1289
3911;Dytrych;Furdygel;11-Aug-95;773;2;778
3912;Gaspar;Rozenbargier;1-Jan-10;637;2;1532
3913;Klaudian;Uliszczak;18-May-95;50;1;416
3914;Dobrymir;Usarzewski;27.mar.16;2074;3;1621
3915;Herbert;Redzel;7-Dec-00;1139;1;1680
3916;Mœcis³aw;Agaczyñski;11-Nov-03;1169;4;519
3917;Boguchwa³;Chlapek;22-Dec-17;386;3;1993
3918;Wawrzyniec;Sobaszczyk;13-Nov-10;2018;1;1392
3919;Eberhard;Pyrkosz;16-Oct-20;556;3;676
3920;W³odzimir;Sackowska;20-Dec-04;1014;3;232
3921;Wszemi³;Zwrotna;2-Jun-99;55;1;1528
3922;Pankracy;Lupszczyk;7-Nov-22;282;3;72
3923;Rodryk;Pernarowski;22-Apr-07;1547;3;243
3924;Fabrycy;Cymior;14-Jan-18;960;1;981
3925;Hiacynt;Czetrzewska;9-Jul-20;1209;4;823
3926;Cezary;Keim;20-Dec-04;165;1;1961
3927;Gerald;Patk;28-Feb-19;1050;4;541
3928;Czêstogniew;Napa³owski;25-Oct-00;2060;3;1164
3929;Sylwester;Kawalla;10-Feb-96;2063;4;1963
3930;Tadeusz;Moretz;1-Nov-99;348;4;779
3931;Paramon;G¹borowski;7-Apr-19;1371;1;781
3932;Ildefons;S³usek;13-May-02;2049;2;359
3933;Micha³;Jotczak;2-Nov-14;2009;1;1129
3934;Dobiemiest;Czurok;23-Jan-91;798;3;618
3935;Pakos³aw;Owodzin;5-Aug-04;391;1;901
3936;Auksencjusz;Raizer;30-Jan-14;413;2;163
3937;Maurycy;Wó³kowicki;7-Dec-14;884;1;629
3938;Wrócis³aw;Kacik;23-Dec-08;1510;3;718
3939;Domarad;Lempiecho;2-Aug-14;893;2;323
3940;Wespazjan;Sywanek;28-Oct-15;1493;4;996
3941;Berno;Piêkoœæ;31-Jan-92;1634;3;1094
3942;Nosis³aw;Jaszewski;24-May-19;390;4;1973
3943;Kiejstut;Ko³ubun;6-Aug-08;678;4;1399
3944;Albrecht;Budzynski;30-Apr-03;1944;1;439
3945;Gwidon;Garbowicz;10-Jun-07;548;2;1798
3946;Herakles;Ho³odziuk;20-Sep-06;363;3;533
3947;Niecis³aw;Nogeæ;6-Nov-90;117;3;809
3948;Czcis³aw;Miesiewicz;18-Nov-90;1460;1;1046
3949;W³adymir;Karpus;17-Aug-11;366;3;1164
3950;Dobromi³;Szawrska;28-Jun-11;809;4;604
3951;Mirogniew;Chec;26-Nov-18;910;3;1745
3952;Mi³ogost;Natlak;16-Nov-15;1151;4;1937
3953;Rut;Dziewuszewska;23-Jan-95;960;3;1303
3954;Jonatan;Fryzicka;27-Jul-13;1604;2;316
3955;Miko³aj;Zy³anis;16-Dec-14;287;2;1167
3956;Magnus;Bamaszkiewicz;26-Jan-97;1150;2;3
3957;Lubomierz;Missuno;5-Dec-21;1384;4;388
3958;Goœcirad;Melchier;20-Dec-96;1795;4;1279
3959;Maciej;Ducksch;25-Sep-93;107;1;461
3960;Brykcjusz;Sadtke;3-Dec-04;1474;1;1788
3961;Przedwoj;Dziulas;20-Dec-14;519;4;504
3962;Unis³aw;Gosler;7-Feb-16;613;1;482
3963;Trofim;Eweninienko;03.mar.22;1460;3;858
3964;Goœcis³aw;Fecycz;6-May-97;1518;1;715
3965;Fortunat;Dosbek;25.mar.97;801;2;1864
3966;Czesemir;Pilowicz;10.mar.95;1980;4;1916
3967;£ucjan;Guc³aw;31.mar.97;166;3;1791
3968;Konrad;Zajman;19-Aug-11;1931;3;751
3969;Bronisz;Szamota;29-Aug-07;1847;3;511
3970;Krzysztof;Wyrozumski;31-Oct-14;1626;2;500
3971;Drogomys³;Frelig;13-Dec-97;154;3;807
3972;Felicjan;Pa³aciñska;6-Sep-06;1894;2;559
3973;Kondrat;Krch;21-May-20;1056;3;424
3974;Ferdynand;Fondoñski;5-Aug-94;1004;4;605
3975;Prochor;Grzondowska;24-Nov-21;737;1;1198
3976;Auksencjusz;Brljacic;2-Sep-90;53;2;1023
3977;Diogenes;Terpil;20-Aug-93;1724;1;315
3978;Kewin;Dra¿d¿yñski;28-Oct-11;357;3;1535
3979;Kasper;Janaszczyk;22-Jun-10;292;4;845
3980;Radzis³aw;Joczyñ;26-Apr-94;1501;3;1210
3981;Berno;Kant;22-Feb-12;695;1;771
3982;Dobrowiest;Jahuz;18-Dec-95;977;2;1598
3983;Norbert;W³adyszowski;10-Aug-96;860;1;686
3984;Ernestyn;Mieradziñski;19-Jul-19;1930;2;326
3985;Tomi³;Pisak;27-Dec-20;1293;3;676
3986;Fabrycjan;Anbro¿ewicz;29-May-94;2134;3;598
3987;Bjorn;Korabiusz;2-Feb-21;1608;3;960
3988;Jacenty;Schieñczuk;15-Nov-01;209;2;589
3989;Wadim;Komnacki;25-Jul-00;241;4;1814
3990;Uniewit;Kubietowska;30-Apr-20;2078;4;1122
3991;Enoch;S³ach;20-Oct-94;133;4;1262
3992;Wyszes³aw;Mrotok;3-Aug-01;394;4;338
3993;Eligiusz;Januszowic;6-Jun-92;181;2;1519
3994;Tolimir;Snilgin;27.mar.11;1088;2;970
3995;Pimen;Skutniak;18-Sep-96;161;1;1469
3996;Paschalis;Ch³a;10-Feb-08;789;3;1403
3997;Elizeusz;Walêciak;1-Jan-05;1722;3;297
3998;Wszeciech;Kwasiewicz;4-Aug-08;481;1;1185
3999;Walenty;Wetrow;11-Oct-18;2016;1;13
4000;Anastazy;Bar³og;18-May-90;1318;4;656
4001;August;Zajdecki;8-Jul-08;859;2;983
4002;Trzebowit;Cybartowicz;30-Nov-21;96;4;10
4003;W³adys³aw;Gêdziorska;18-Nov-15;1195;1;518
4004;Lutomir;Pieszkowski;25-May-16;1219;3;213
4005;Wiêcerad;Kru¿yr vel Kurwa¿e;30-Nov-98;157;3;1022
4006;Rafa³;Wostera;1-Jul-12;894;3;1788
4007;Cibor;Koniowczyk;26-Sep-95;1265;2;155
4008;Walenty;Jonita;14.mar.05;1814;1;767
4009;Gwalbert;Siejakowski;21-Jan-14;303;3;1381
4010;Arkady;Grenik;24-May-17;1281;4;1216
4011;¯yros³aw;Jendrosch;23-Dec-09;824;1;385
4012;Dominik;Nicoleizig;7-Sep-20;1536;2;626
4013;Budzigniew;Linol;19-Sep-02;1344;3;1741
4014;Trzebomys³;Daniszkiewicz;19-May-18;941;3;1802
4015;Abdon;Pescht;31-Jul-02;1293;2;838
4016;Emil;Musiakowski;24-May-15;1583;2;86
4017;Boleczest;Motylicki;10.mar.09;734;2;1308
4018;Ananiasz;Pokultinis;23-Apr-18;1560;3;299
4019;Dobiegniew;Pawrychowska;10-Sep-12;1871;1;233
4020;Jozafat;Ocelok;29-Jan-14;628;4;374
4021;Robert;Bibrich;15.mar.96;1886;2;189
4022;Bertrand;Koneckiewicz;10-Feb-95;935;3;627
4023;£azarz;Proce;20-Nov-96;94;1;512
4024;Nehemiasz;Dulaszewski;13-Dec-94;702;3;698
4025;Skarbimierz;Gedamke;5-Apr-02;510;2;235
4026;Pawe³;Lenger;6-Feb-90;2128;1;1043
4027;Zbros³aw;Kierzowska;14-Feb-00;1507;3;1568
4028;Ders³aw;Bolec;16-Dec-91;1915;3;1061
4029;Iwan;Doduñski;28.mar.95;1057;4;1145
4030;Zbyszko;Hanzewiak;21-Nov-05;111;3;37
4031;Racis³aw;Cencel;29-Jan-94;156;1;779
4032;Siestrzemi³;Dziupkowska;22-Apr-14;256;1;1200
4033;Tymoteusz;Ochrymiec;12-Nov-21;435;4;1521
4034;Kondrat;Kawañczuk;10-Jul-09;789;2;1222
4035;Salwin;Gaj¿ler;28-Jul-18;1666;2;1861
4036;Cyriak;Skarabalak;29-Nov-21;468;2;1694
4037;Wojmir;Stawida;23-Jun-17;1611;1;660
4038;Trzebimir;Brêgos;25-Feb-19;448;1;260
4039;Stojgniew;Swiekatoñ;6-Jun-16;170;4;764
4040;Faustyn;Dadera;27-Dec-06;1139;3;324
4041;Ludos³aw;Kyrdziawa;05.mar.02;1929;4;62
4042;Ewaryst;Pachorenko;27-Dec-92;1792;2;969
4043;Eutropiusz;Czinczak;29-Oct-96;1855;3;152
4044;Burchard;Ka³³a;23-Dec-05;353;1;1363
4045;Budzis³aw;Hopfengart;19-Oct-08;1886;3;1821
4046;Oleg;Nachirna;26-May-18;2002;2;1821
4047;Gos³aw;Jêska;20.mar.95;1453;1;1063
4048;Lutomir;Dzisiewski;27-Nov-17;1937;3;1510
4049;S¹domir;Skiber;11-Apr-20;1505;3;1106
4050;Tymoteusz;Morenc;14-Aug-05;1779;3;1700
4051;Salezy;Hadroszek;20-Oct-92;1861;4;898
4052;Nicefor;KuŸmowicz;14.mar.99;115;3;1090
4053;Walerian;Szaty³owski;26-Jun-00;1469;4;1874
4054;Radowid;Furbiszewska;22-Jan-04;2057;4;1389
4055;Leopard;Gowenko;12-Dec-10;1405;4;1661
4056;Efrem;Baltruweit;23-Jul-22;1723;3;1644
4057;Serwacy;Klimberg;13-May-94;618;1;525
4058;Gos³aw;Har³ap;20-Apr-95;2108;4;1048
4059;Herbert;Weliñski;15-Sep-22;434;2;510
4060;Nadmir;Staborski;4-Jul-19;416;1;674
4061;Kleofas;Kisiliczuk;10-Apr-11;1386;1;1020
4062;Gerhard;Klewan;9-May-20;1385;3;1727
4063;Egbert;Gutmanowicz;6-Jul-06;1885;3;1983
4064;Czcirad;Tokarzewski;3-Feb-96;158;2;1820
4065;Albert;Szapajko;26-Aug-17;859;4;65
4066;Wojciech;Gilewicz;28-Nov-03;1563;2;144
4067;Jeremiasz;Szamrowicz;21-Jul-04;914;4;1328
4068;Engelbert;Gladczenko;13-Feb-96;1789;3;581
4069;Boguchwa³;Chwastowicz;12-Jun-01;735;4;1263
4070;Bogdan;Neupert;30-Apr-06;1982;2;939
4071;Zenon;¯amecznik;25-Jan-08;1434;3;927
4072;Tadeusz;Babruk;29-Oct-91;1959;3;567
4073;Ewelin;Wajshof;20-Jan-96;150;2;1193
4074;Zbis³aw;Niezgódzki;24-Sep-02;1334;4;1411
4075;Placyd;Asperski;11-May-22;1432;2;1890
4076;Przemys³;Buschtedt;10.mar.91;1108;2;1047
4077;Czêstobor;Redlaw;21-Feb-18;618;2;1320
4078;Cierpis³aw;Emerling;9-Apr-04;1746;1;622
4079;Emeryk;Pitrasiewicz;16-Feb-19;661;3;815
4080;Anastazy;Giertrudziak;27-Nov-05;1546;4;2000
4081;Dezyderiusz;¯entara;23.mar.15;2123;3;385
4082;Jerzy;Nednarz;15-Oct-18;1163;4;989
4083;Zbygniew;Wlaz³o;7-Dec-20;1011;2;1069
4084;Fabrycjan;Dymalski;8-Jun-92;1923;1;443
4085;Budzis³aw;Wolfert;9-Sep-14;1552;1;950
4086;Abdiasz;Eleksin;11-May-02;978;3;714
4087;Dytrych;Hrybeñko;6-Sep-97;1886;2;1202
4088;Dzier¿ymir;Sturm;25-Jul-90;788;4;884
4089;Toligniew;Manoszek;16-Apr-00;1073;1;1374
4090;¯ytomir;Fremusiñski;27-Sep-90;2097;1;1995
4091;Przybywoj;Przychodzko;27-Jun-22;964;1;233
4092;Leopold;Kamenza;11-Jan-90;765;3;1566
4093;Alojzy;Matuszowski;23-Jun-01;1996;2;1380
4094;Zbros³aw;Korzyniecka;03.mar.22;1347;4;1804
4095;Dobros³aw;Tetelowski;8-Jun-91;1258;1;330
4096;Daros³aw;Grzywaczyñski;15-Oct-09;504;2;221
4097;Bolebor;Iwaniukowicz;2-Oct-04;690;2;1975
4098;Auksencjusz;Laceras;6-Jul-20;1464;3;1550
4099;Bo¿ebor;Salamonowski;6-Jul-95;134;3;1799
4100;Alfred;Derenczuk;10-Aug-13;842;2;217
4101;Juliusz;Sternicioch;21.mar.21;249;2;921
4102;Ryszard;Stöcklinger;18-Apr-22;1813;4;145
4103;Jacenty;Gibirska;25-Jul-96;240;3;610
4104;Jaros³aw;Oltans;1-Aug-94;291;3;1041
4105;Edwin;KaŸmiarak;9-May-13;949;3;1102
4106;Jaros³aw;Kordy³asiñska;15-Aug-10;1909;3;1744
4107;Hilary;Sztój;16-May-21;1887;4;408
4108;Jeremi;Ko³panowicz;24-Oct-12;1265;2;1187
4109;Jordan;Werzeñski;23-Feb-14;2094;2;183
4110;W³odzimir;Albrant;1-Apr-06;2031;3;748
4111;Czcibor;Kupitzek;2-Jan-05;873;3;1236
4112;Boromeusz;Gehfeld;25-Jun-02;2130;3;836
4113;Uniewit;Zawrycz;30-Dec-05;1147;2;514
4114;S³awoj;Sulewski;2-Jun-97;74;4;117
4115;Jaromir;Dezubik;23-Feb-94;1969;3;1310
4116;Modest;Fi¹czyk;7-Apr-03;478;3;40
4117;Hugo;Decoster;18-Jan-17;1336;4;960
4118;Wies³aw;Medweczky;18-Dec-11;1471;4;1319
4119;Dobros³aw;Koziec;7-Jun-21;734;1;1255
4120;Fryderyk;Nowokólski;29-Dec-04;2006;2;1796
4121;Œwiêcimir;Kam¿ela;3-Jan-97;589;3;1621
4122;Wiktor;Felczyszyn;12-Jan-97;1174;3;528
4123;Jacenty;Warmowski;6-Sep-10;278;3;847
4124;Doris;Najmu³;10-Jun-91;1339;3;1521
4125;Magnus;Pracnal;4-Sep-14;578;4;339
4126;Dobrymir;Tarszewski;27-Jan-01;2044;2;470
4127;Franciszek;Rakosza;9-Jul-13;945;3;683
4128;Kanut;Brygidyr;9-Sep-13;1174;1;565
4129;£ukasz;Alber;13-Sep-90;1472;4;376
4130;Wojbor;Send³ok;8-Oct-07;1078;1;275
4131;Dionizjusz;Krowiars;29-May-99;1808;2;1185
4132;Czcirad;Camdanowska;10-Jul-10;638;2;1506
4133;Micheasz;Casak;26-Nov-96;1127;4;1388
4134;Terencjusz;Towpyha;14-Dec-13;552;3;720
4135;Dobiemiest;Natusiewicz;8-Oct-14;270;4;653
4136;Sylwan;Kornes;03.mar.19;1442;1;1565
4137;Nepomucen;Krejny;26-Dec-04;2008;4;52
4138;Wszemi³;Jezierak;11-May-08;1405;2;331
4139;Martynin;Welgin;5-Aug-13;2089;2;1273
4140;Edmund;Surpeta;1-Oct-03;673;1;1368
4141;Faustyn;Puchtarz;16-Dec-07;864;3;1158
4142;Ado;Hajdacz;03.mar.92;157;4;1781
4143;Stos³aw;Krawicz;29-Dec-11;313;4;1211
4144;Nadbor;Sterb;23-Nov-14;1549;3;926
4145;Barabasz;Mauszycki;23-Jul-18;506;1;527
4146;Nadbor;Kunieta;24-Oct-18;1191;3;72
4147;Korneli;Anglewski;10-Dec-09;662;3;759
4148;Herkules;Brodocz;14.mar.05;1381;3;1100
4149;Œwiêtomir;£abuza;8-Sep-01;1974;4;1276
4150;Boguchwa³;Adamucha;28-Dec-19;1207;2;1285
4151;Feliks;Kinder;20-Jun-06;1151;3;1313
4152;Roch;Potrukus;8-Sep-91;495;3;59
4153;Otniel;So³don;21-Feb-16;1539;3;186
4154;Bogumir;Pajesdka;18-Sep-13;14;2;342
4155;Siemis³aw;Wasinek;7-Jan-22;2084;3;842
4156;Kurt;Politacha;13-Jul-94;574;3;1893
4157;Dalegor;Ciumyk;11-Aug-04;2001;3;1720
4158;Kornel;Mariotko;16-Aug-08;998;2;1404
4159;Abercjusz;Tar³a;3-Feb-10;1176;2;1902
4160;Nawoj;Strohmeier;8-Nov-98;1523;2;1082
4161;¯yros³aw;Dennenbaum;22-Nov-19;62;2;2
4162;Czechoñ;Szarmiak;29-Nov-19;723;1;1315
4163;Gaudencjusz;Lempiecki;26-Sep-05;1496;1;1879
4164;Denis;Brzuzowska;8-Aug-96;736;3;1216
4165;Trzebis³aw;Marmy³o;24-Feb-95;360;4;1689
4166;Wilibald;Dere³os;14.mar.94;518;2;1235
4167;Kajus;Zepsza³ka;31-Aug-91;1491;4;1092
4168;Laurenty;Vidotti;20-Oct-94;1003;1;1569
4169;Eligiusz;Gacur;24-Apr-94;1143;1;252
4170;Alpinian;Trynduœ;19-Sep-96;1828;2;1566
4171;Kanut;Rettke;27-May-96;937;1;1569
4172;Beatryks;Wielosz;5-Sep-16;1584;1;1421
4173;Prochor;Osêkowski;16-Dec-10;1819;3;954
4174;Sulirad;Hardukiewicz;18-Sep-99;150;4;98
4175;Probus;Gielbras;14-Apr-06;1010;3;597
4176;Ageusz;Harka³³o;25-Jul-08;291;1;89
4177;Oskar;Neubaner;25-Feb-09;62;4;223
4178;Metody;Gryszczewska;19-Apr-06;651;2;827
4179;Sobies³aw;Ardziñski;15-Jun-16;294;1;755
4180;Ziemis³aw;Kotryszewska;21-Jun-00;1724;2;656
4181;Spycigniew;Bzdek;14-Oct-95;810;2;1150
4182;Bo¿ywoj;Kleiñ;19-Feb-21;235;3;1842
4183;Wiktoryn;Armatowicz;23-Apr-09;1685;2;148
4184;Epifani;Su³ocki;4-Dec-07;253;1;828
4185;Artus;Kona³owicz;14-Jun-98;816;4;1997
4186;Fabian;No¿yk;18-Feb-13;176;1;852
4187;Czech;Pojaczek;3-Feb-06;669;1;1543
4188;Oktawian;De¿eñski;5-Dec-22;94;4;1076
4189;Kalistrat;Gotek;19-Apr-10;46;4;595
4190;Marian;Pyluch;16-Apr-04;610;2;1625
4191;Aurelian;Kusmider;4-Sep-07;1912;4;203
4192;Klaus;Gargulewicz;21.mar.08;1399;4;1659
4193;Ostap;Pokerska;19-Sep-13;1661;3;618
4194;Ronald;Szeg¿da;15-Aug-03;959;1;860
4195;Karin;Brudzi³owska;26-Feb-16;1114;4;45
4196;Czêstogniew;Kierkuñ;15.mar.19;1954;4;1424
4197;Ariel;Magiñski;3-Oct-93;57;2;651
4198;Lubogost;Mikowiec;27-Jul-20;516;2;799
4199;S³awomir;Szawdyn;25-Jul-13;48;1;213
4200;Rut;Korszal;13-Sep-97;441;4;1484
4201;Mokij;Gronbiewicz;30-Aug-04;717;3;1124
4202;Amedeusz;Golstyn;4-Feb-19;707;4;1325
4203;Drogomys³;Heynar;24-Feb-98;898;3;796
4204;Skarbimierz;Basztok;3-Jun-04;2067;3;1591
4205;Prochor;Dzier¿a;13-Oct-17;768;1;288
4206;Eliasz;Giersfeld;13.mar.18;494;1;956
4207;Nicefor;Kaffan;15-Apr-12;2024;4;706
4208;Dawid;Tryfon;9-Sep-06;508;2;1742
4209;Daros³aw;Mielianiec;7-Nov-07;522;4;1549
4210;Racibor;Safraniuk;29-Jan-03;452;3;1418
4211;Gerwazy;Ligeœka;12-Dec-06;2085;2;1648
4212;Mi³owit;Druckner;14-Aug-00;1062;3;1041
4213;Godfryd;Stachurko;30-Aug-02;2146;4;1205
4214;Bernardyn;Steresandt;17.mar.16;1731;2;838
4215;Wies³aw;Akalski;25-Nov-00;1284;3;853
4216;S³awobor;Wêd³owski;28-Oct-91;1995;3;824
4217;Malkolm;BruŸdziak;27-Sep-96;1065;2;594
4218;Wit;Gabrusionek;9-May-13;1646;1;457
4219;Duszan;Babkin;9-Jun-02;331;2;1989
4220;Uniewit;Sewestianow;27.mar.19;456;1;1337
4221;Lubos³aw;Czurin;9-Feb-16;812;4;713
4222;Jozue;RaŸnak;27-Jul-09;1109;3;972
4223;¯ytomir;Dekabon;21.mar.14;564;1;647
4224;Wis³aw;Jacoszek;23-Dec-13;1514;1;744
4225;Bronis³aw;Correla;6-Dec-17;2074;1;1357
4226;Eliasz;Bracher;14-Dec-00;161;4;151
4227;Krzysztof;Sasañczyk;9-Apr-99;439;1;282
4228;Przec³aw;Szaguniewicz;25-Oct-00;1548;4;1111
4229;Lutobor;Bejgerowski;22-Feb-14;1213;2;654
4230;Goœcimi³;Kominczek;9-Oct-92;1718;1;1372
4231;Aurelian;Brahar;2-Oct-07;1464;2;1929
4232;£ucjusz;Klusczyk;12-Oct-16;7;3;86
4233;Orfeusz;Niekuszak;27-Oct-14;1627;4;589
4234;Eustachy;Koœciuszyk;8-Feb-13;1269;4;1394
4235;RenÃƒÂ©;Aszkie³owicz;4-May-95;2068;1;1373
4236;Antym;Kwiatko;2-May-96;1625;4;953
4237;Gwidon;Zanielska;13-Apr-11;1934;3;685
4238;Dobros³aw;Szelesty;4-Jan-95;1640;4;1598
4239;Pêkos³aw;Bolad;25-Sep-96;816;3;407
4240;Arseniusz;Chejzdraj;3-Feb-06;359;2;1618
4241;Maksymin;Jermolonok;2-Nov-13;756;2;1981
4242;Hipolit;Rundt;1-Aug-97;2133;3;733
4243;Czcirad;Wœcieklica;27-Aug-16;1094;3;1752
4244;Winicjusz;Sosniak;14-Oct-01;1309;1;995
4245;Domarat;Kachniak;01.mar.05;716;4;1915
4246;Goar;Chochorowski;17-Oct-01;116;4;1541
4247;Sêdziwoj;Maciagowski;13-Sep-07;642;1;1182
4248;Mansfet;Hieronimska;18-Sep-10;1130;2;1330
4249;Leonidas;Pienikiewicz;23-Jul-01;442;1;1537
4250;Uniegost;Schlasch;2-Apr-22;119;2;1159
4251;Sieros³aw;Ciekoñska;26-Apr-04;126;2;1734
4252;Apoloniusz;Kamczek;17-Jun-93;1094;2;1340
4253;Wiktor;Delankiewicz;14-Nov-16;1439;2;924
4254;Cecyl;Kilianczuk;30.mar.16;678;1;1482
4255;Miligost;Opaœnik;24-Jan-00;429;4;373
4256;Ambro¿y;Wydrycki;10.mar.95;1800;1;1889
4257;Nicefor;Zieñczyk;28-Apr-01;833;4;1459
4258;Karol;Hnatowicz;14.mar.09;204;3;1415
4259;Rainer;Dician;16-Feb-06;925;1;1671
4260;Wszeciech;Duliszewski;27-Apr-96;615;3;704
4261;Gwalbert;Mensfeldowski;16-Jan-94;1923;3;1055
4262;Anzelm;Eysymont;17-Jul-03;610;1;1496
4263;Fabian;Niecman;15-May-07;170;1;200
4264;Danisz;Murla;5-Jul-01;267;1;1294
4265;Manswet;Byliñski;4-Nov-90;1774;4;983
4266;Toligniew;Slizen;29.mar.19;1267;2;1903
4267;Anicet;Pchalek;29-Jan-06;1441;2;1432
4268;Jarogniew;Wo³gin;22-May-93;650;3;1681
4269;Dymitriusz;Juergen;20-Sep-04;303;3;727
4270;Marcin;Cichowlak;27-Oct-95;2;4;1326
4271;Prudencjusz;Nakaziuk;13-Nov-15;557;2;1198
4272;Cezariusz;Gzell;16-Dec-16;1577;3;904
4273;Waleriusz;Galuszewska;13-Apr-98;565;3;1942
4274;Probus;Steffer;13-Nov-94;1121;3;528
4275;Ernest;Matusiarz;22.mar.21;1823;1;869
4276;Zbyszko;Roehr;30-Jun-10;1912;1;388
4277;Medard;Kumurowska;25-Apr-90;786;1;106
