8470;Malwin;Jab³oñski;666642872;144;640;41-250;889
8471;Czes³aw;Szeweñko;526684154;82;181;40-692;1842
8472;W³odzimierz;Basuch;248671678;33;97;59-400;1594
8473;Laurenty;Schiefer;128322171;189;965;28-230;1435
8474;Bo¿ywoj;Wykierski;123619898;195;236;44-200;1674
8475;Strze¿ys³aw;Czerwiak;327739359;152;866;41-711;650
8476;Paramon;Walcendorf;476291150;101;826;61-779;165
8477;S¹domir;Toth;363379809;173;13;42-226;1599
8478;Cezary;Gêdzwi³³;821035875;138;891;71-561;260
8479;Fortunat;Bisiekierski;278756791;25;261;41-303;2020
8480;German;Tarech;817559102;2;635;31-221;1679
8481;£azarz;Chamurda;333088814;118;390;91-462;947
8482;Julian;Dudniewska;648753499;47;170;86-022;1487
8483;Symplicjusz;Marasimiuk;847062084;200;322;51-179;1776
8484;Maur;Monczarz;699164472;45;697;81-123;316
8485;Barnabasz;Babiacka;176753241;198;651;30-383;1600
8486;Lubomys³;Szugacz;888145478;81;64;19-300;1681
8487;Przybygniew;Mozykowska;474892032;100;805;62-065;1806
8488;Tolimir;Kanatowicz;286935327;1;563;62-540;28
8489;Budzisz;Jendrulek;274511698;104;144;14-260;1474
8490;Miko³aj;Braatz;972673953;23;989;96-500;612
8491;Dalegor;Wielichowski;660069504;36;955;93-193;1089
8492;Samson;Krz¹æ;944768992;164;31;73-110;294
8493;Mi³orad;Ro¿yk;597543514;135;529;15-524;1005
8494;Wasyl;Zauss;961143543;78;343;38-420;1588
8495;Radek;Kuduszkiewicz;711157518;87;984;60-111;187
8496;Rajnold;Dorotkowicz;288180221;180;4;41-712;1179
8497;Leander;Stysz;586920727;131;253;47-300;64
8498;Przemys³;Miko³ejko;431961323;51;800;15-523;1926
8499;Amon;P¹pa³a;385425829;99;215;00-078;1065
8500;Piotr;Schornstaed;874134102;86;630;54-403;1217
8501;Siemirad;Kwiecziñski;547217032;70;448;37-716;1479
8502;Spycimir;Urfajn;506737088;93;753;50-074;807
8503;Radociech;Mylano;395741114;71;991;38-230;1417
8504;Ferdynand;Zo³neczko;235497005;72;276;44-251;1670
8505;Sulimierz;Lendziow;429873665;25;2;46-250;2030
8506;Dobrymir;Kalamajski;822668331;14;580;64-600;153
8507;Werner;G³aduniuk;772491887;26;707;41-806;927
8508;Warcis³aw;Micach;412883378;81;141;99-311;626
8509;Wilibald;Wiedtke;992433342;9;768;30-331;986
8510;Aureliusz;Winzoesch;384265509;50;667;38-332;294
8511;Galezy;Szylczek;844437024;140;577;83-425;456
8512;Arnolf;Karutas;692231694;87;530;38-480;888
8513;Stojs³aw;Halczuk;986420034;98;172;62-561;1240
8514;Platon;Schipke;780528687;7;336;26-900;1731
8515;Tristan;Besztek;380144563;127;3;10-019;926
8516;Prudencjusz;Kopajka;589776246;55;115;43-502;605
8517;Redogort;Ciuklin;248864576;59;670;47-400;967
8518;Imis³aw;Œlusar;698131135;141;127;31-231;1546
8519;Paramon;Milnikel;765020787;145;637;43-173;879
8520;Alban;Szerbantyn;348303653;113;712;64-061;1016
8521;Marcjan;Gonzior;128031661;169;831;76-153;764
8522;Dragomir;Chinalski;216720979;9;81;26-610;1680
8523;Telesfor;Luethi;866707356;129;517;22-417;1599
8524;January;Ho³ajkiewicz;653027429;62;371;78-446;625
8525;Alan;Bozanowska;896126008;173;981;45-240;1369
8526;Andrzej;Kraiczek;705785344;154;970;94-267;325
8527;Wiaczes³aw;Hybik;241624280;120;869;08-480;407
8528;Karin;Rus³aniec;830969489;32;836;34-125;1043
8529;Marcelin;Petakiewicz;468422130;135;694;30-376;1056
8530;Rut;Józinkiewicz;586965898;156;620;06-408;504
8531;Tolis³aw;Husejnow;335436493;181;441;46-220;1357
8532;Maur;Niewojt;353293053;125;669;30-394;1291
8533;Arkady;Duczmañski;748262168;58;564;07-322;885
8534;Wawrzyniec;Lam;781270221;7;775;65-012;2023
8535;Mi³ogost;Schischma;774666272;177;486;51-507;206
8536;W³odzimierz;Szwarga;682253600;147;567;80-175;16
8537;Karp;Czypurda;584032887;112;41;63-100;779
8538;Serafin;Stobecki;993956788;43;151;78-100;1821
8539;Heliasz;Cinkaj;513340369;119;738;75-579;1088
8540;Cieszyrad;Vogtt;282212320;168;706;24-120;752
8541;Cecylian;Rod¿;768677393;46;269;05-120;617
8542;Goœcimi³;Rozmarynowicz;212093565;102;619;31-935;499
8543;Klement;Chlebników;487449647;41;1000;46-112;1146
8544;Cyriak;Biziorek;725267628;121;117;62-831;237
8545;Dobiemiest;Seskiewicz;512297132;136;202;54-008;608
8546;Bazylid;Kazmarek;789790209;25;677;28-440;839
8547;W³odzimierz;Mliczko;207776771;198;208;78-640;374
8548;Izaak;Kornago;266504727;64;419;91-615;500
8549;Asteriusz;Zworko;596177496;124;447;89-500;776
8550;S³awomir;So³dzyñska;607214999;83;643;98-170;1663
8551;Harasym;Podsudziak;499425291;72;62;47-263;2020
8552;Bazylis;Dziubiel;374974341;32;452;64-720;733
8553;Mi³osz;Kie³ryka;194348153;25;599;47-100;1493
8554;Leopold;Braziulewicz;678396484;135;230;62-100;1688
8555;Dobrogniew;Zbytek;818605660;79;609;25-900;704
8556;Fabrycy;Kratt;262067285;194;593;10-205;443
8557;Bo¿ywoj;Pitrucha;348789211;131;25;59-335;637
8558;D³ugosz;Cibura;693920966;12;435;97-403;879
8559;Przemi³;Zboroch;243900429;133;364;66-450;882
8560;Waleriusz;Petluszewski;893395970;139;818;07-305;42
8561;Borys³aw;Hamlat;639949880;9;354;41-717;1585
8562;Przybyczest;Gullo;540192484;18;907;47-100;1867
8563;Ulrych;Szer¿yna;794786384;90;843;87-860;1278
8564;Beniamin;Kurban;192516193;118;796;41-400;700
8565;Noemi;Harasna;705357414;114;145;41-100;468
8566;Ewald;Wenorska;281366403;156;220;05-120;905
8567;Heliodor;B¹dzelewicz;396858065;123;610;05-190;1779
8568;Lutos³aw;Serediak;478155872;156;572;83-050;1946
8569;Amos;Kroszula;703538551;114;463;07-203;361
8570;Wawrzyniec;Postó³;201178846;70;722;39-209;1222
8571;Fortunat;Przyhorski;368752686;136;203;11-410;662
8572;Sewer;Krajna;509950721;160;619;05-510;1534
8573;Czechoñ;Kibitka;376031233;48;367;60-304;1579
8574;Sambor;Sakliñska;946338620;190;873;56-400;313
8575;Racimir;Kirzniewski;972443098;180;542;11-710;725
8576;Leonidas;Siudemska;739909092;45;329;91-227;1112
8577;Pafnucy;Pohrebniak;138042157;116;521;81-597;1953
8578;Lubos³aw;Iwancio;479814975;200;267;62-506;1148
8579;Redogort;Nisztal;568565481;83;684;66-110;1912
8580;Ubys³aw;£anuch;811272656;102;222;56-320;1447
8581;Wilhelm;Chaupczak;739416829;119;430;59-701;116
8582;Czêstobor;Jeziorany;774576755;1;728;34-406;94
8583;Gniewomir;Kroks;807337316;141;33;73-132;1485
8584;Maurycy;Gnela;568661800;119;422;18-100;1127
8585;Unis³aw;Gronotka;926477668;54;23;30-498;1817
8586;Ananiasz;Taraczka;956116266;191;185;26-035;201
8587;Izaak;Trautz;952287851;198;357;38-604;93
8588;Dobromi³;Szwat;954505748;196;207;76-006;454
8589;Sulimir;Perikowska;757507950;171;580;85-436;1451
8590;Wszegniew;Zaatz;935424543;123;217;41-100;1758
8591;Eudoksjusz;Nechar;211801069;60;241;60-434;463
8592;Prudencjusz;Szutenberg;500090741;55;670;20-128;236
8593;Otomar;Dadler;669103803;107;220;34-350;537
8594;Honorat;Wierzcho³owski;685195769;87;462;60-475;446
8595;Kazimierz;Klêfas;509026716;54;804;50-107;1417
8596;£adys³aw;Persina;230670709;84;792;70-708;645
8597;Wadim;Cantele;835060929;108;458;85-551;2004
8598;Gerwazy;Werszychorowski;978705321;163;307;43-140;69
8599;Siestrzewit;Likuœ;565159376;200;826;05-303;264
8600;Fryderyk;Tarnowski de Rola;692973787;24;468;65-223;697
8601;Aron;Aszmuned;248351594;32;538;58-560;1922
8602;Herbert;Urbauer;966361414;183;519;86-105;1094
8603;Erazm;G³adynek;837752278;95;613;16-050;240
8604;Natalis;Mejda;813437988;32;300;30-689;934
8605;Jan Chryzostom;Engholm;512303021;69;551;40-772;793
8606;Cecyl;Grechot;631597028;62;760;45-303;824
8607;Melchior;Jêd¿ejkiewicz;855732481;77;230;85-443;806
8608;Nelly;Czepa;517731606;130;178;05-505;874
8609;Dytrych;Rêksa;882643824;163;559;49-100;937
8610;Tomir;O¿yñski;389991007;33;132;16-503;1976
8611;Radziwoj;£ajduch;937228574;69;946;41-400;1747
8612;Walter;Œwitacz;375447222;76;967;08-450;1240
8613;Dobromi³;Fyl;657640733;159;207;81-159;1706
8614;Klaudiusz;Plaszczo³;984396091;147;202;66-600;1887
8615;Idzi;Grzeœków;942988633;172;18;17-132;987
8616;Leodegar;Cieæwierski;644969328;163;840;32-300;1387
8617;Goœcimir;Stromidko;346881142;178;570;43-230;261
8618;Bo¿ywoj;Lajdanowicz;828851680;65;151;91-204;1373
8619;Radomir;G¹ntarska;495944035;114;154;02-117;415
8620;Kamil;Sarbjan;537960006;83;50;18-411;1545
8621;Sylweriusz;Wasiekowski;382590383;141;208;88-100;359
8622;Romuald;Kutiukow;620725761;13;998;62-021;682
8623;Roœcimir;Motofa;875252416;104;282;59-920;612
8624;Radowit;Kordyna³;522907101;64;194;51-180;98
8625;Czes³aw;Kleinsorge;804039282;26;667;44-251;740
8626;Nadmir;Godzi¹dkowska;373863775;17;40;42-100;243
8627;Benon;Suszarska;126486483;118;468;53-325;1605
8628;Tomir;Pisula;931623788;120;261;01-473;1992
8629;Wolmar;Adowski;234486429;100;913;44-240;323
8630;Arkady;Beru³a;914411109;5;954;89-412;1124
8631;Tomir;Hêdra;707413086;64;108;99-210;190
8632;Nepomucen;Budgierejt;132588420;105;14;26-212;1623
8633;¯ytomir;Hamkowska;692321844;10;427;62-710;1382
8634;S³awobor;Frenke;769864735;174;224;96-130;618
8635;Boles³aw;Ma³asiewicz;322140357;134;743;36-054;49
8636;Redogort;Chowiera;201680200;138;503;45-218;1226
8637;Oliwier;Pugaczewski;111412028;55;955;00-104;63
8638;Œwiatozar;Majdamowska;937465144;121;814;86-253;341
8639;Niegomir;Król-Wojcieszek;818632901;116;106;44-117;2000
8640;Racis³aw;Gaffi;687532914;174;753;26-315;1682
8641;Patryk;Diszliew;890090848;43;137;05-077;1626
8642;Cieszymir;Konothe;906928548;31;255;75-433;1340
8643;Alan;Cielustek;913483931;58;272;87-617;1054
8644;Benon;Bloñkowska;402062279;173;926;94-259;938
8645;Stojmir;Plotke;788240702;148;508;23-310;1667
8646;Dymitr;Brzêœ;645852696;123;585;01-798;559
8647;Stojmir;Mysza³;952277679;155;2;05-084;613
8648;Dymitriusz;Rumijowski;722278003;182;503;07-410;1001
8649;Sulibor;Tondorowski;269686179;62;595;98-285;964
8650;Racis³aw;Mêcberger;367240747;153;784;95-073;1729
8651;Sabin;Kogucki;136097648;170;658;20-425;535
8652;Odon;Wêziñski;556158357;48;288;29-120;1813
8653;Festus;Denerna;164900226;183;111;62-831;1241
8654;Eustachiusz;Poczalik;787476529;60;664;21-550;1161
8655;Kasper;Galun;644736241;132;289;11-200;1290
8656;Dezyderiusz;Relewicz;903142793;180;268;16-100;1873
8657;Batszeba;Kondratjuk;195689475;1;461;37-433;480
8658;Eustachy;Macydlarz;583084523;65;348;20-442;562
8659;Balbin;Najorowska;420494679;143;748;26-616;113
8660;Czcis³aw;Wenelski;717575952;200;640;89-400;195
8661;Walerian;Kolejowa;236858740;141;59;39-300;652
8662;Jozue;Chryñ;421274564;9;785;87-600;976
8663;Norbert;Górze;154239856;136;950;32-040;1424
8664;Leander;Brzyœko;672325294;181;545;02-967;1973
8665;Stanis³aw;Fecica;189854682;132;181;16-061;1015
8666;Tezeusz;Lagutka;939271275;139;969;05-500;1886
8667;Strze¿ymir;Klaczañski;459829252;104;633;16-400;1758
8668;Eberhard;Raczyj;530905654;12;306;48-304;544
8669;Wilhelm;Zdulski;787833081;42;350;08-503;624
8670;Judasz;Duzdrowski;936317099;21;770;55-100;54
8671;Spycis³aw;Gorczyczyñski;111903906;147;230;61-625;936
8672;Czêstowoj;Grodacka;947555204;103;221;98-358;375
8673;Dzier¿ys³aw;Amiliañczuk;762705278;164;468;41-404;1170
8674;Korneliusz;Pi¿yñski;486682285;101;570;40-085;621
8675;Godzisz;Gergier;222049435;167;707;30-698;1273
8676;Wrzes³aw;Kruczalok;292485014;57;196;43-190;1969
8677;Witalis;Bolak;249163784;183;203;47-100;807
8678;Celestyn;Lotaszek;570904034;84;102;97-525;84
8679;Uniedrog;Miê¿a³;783880670;44;485;60-745;506
8680;Donald;Godulla;432857789;23;786;04-274;1896
8681;Mauryn;Krukierek;967353718;110;346;09-500;490
8682;Klaudian;Rurajski;822477043;151;194;26-613;1244
8683;Hipolit;Kirta;239827684;26;793;17-306;682
8684;Amin;Koœwin;955606878;63;415;43-140;902
8685;Waldemar;Gela;170301195;128;132;41-711;1888
8686;Wadim;Skorochodzki;764995426;97;303;09-152;802
8687;Teobald;Plur;944623203;77;79;20-221;1134
8688;Andron;Sygowski;651540004;142;848;22-145;896
8689;Eutropiusz;MroŸniewski;453320876;111;760;41-406;647
8690;Ludos³aw;Dowin;359190476;92;46;16-515;267
8691;Gall;Jaszek;511602517;3;322;41-806;303
8692;Ramon;Wyroba;413505500;179;191;11-041;1328
8693;Fabian;Or³yk;855958244;73;586;21-500;535
8694;Budzis³aw;Kradziñska;345975374;60;127;87-816;1558
8695;Szczêsny;Semoniuk;805704788;3;358;85-216;1019
8696;Grzymis³aw;Madge;145843262;61;973;09-304;1408
8697;S³awobor;Sztynyk;687022156;23;743;44-190;1585
8698;Arystarch;Goca;427163499;76;340;17-220;251
8699;Kasjan;Cygdal;791509067;171;590;86-020;1370
8700;Porfirion;Lafek;282342649;162;117;71-244;1774
8701;Chwalimir;Spleœniak;614374339;157;149;93-372;1456
8702;Otto;Roskwitalski;658860359;71;570;07-140;1165
8703;Albaniusz;Kubilisz;111305045;87;675;37-403;1930
8704;Rut;Œcislicki;954373995;171;828;62-620;701
8705;Melchior;Fr¹nczyk;894475830;173;153;05-119;1693
8706;W³odzimierz;¯acharko;988084683;156;962;18-218;1212
8707;Trzebimir;Fierich;490420745;132;62;44-164;793
8708;Lucjusz;Ksiec;961971503;70;706;19-404;1811
8709;Ubald;Piutara;394468140;150;302;05-334;1147
8710;Sylwester;Kudlaszczyk;307618682;139;683;21-411;779
8711;Cezariusz;Koriarz;289251598;159;481;43-503;506
8712;Paschalis;Kowaluszek;700645319;159;640;41-506;836
8713;Konrad;Mateszko;281789141;67;959;93-502;1104
8714;Dzier¿ykraj;Ciebniera;181865255;58;943;43-502;1009
8715;Korneli;Ka³apuñ;854768692;56;747;89-412;1166
8716;Bêdzis³aw;Machlewicz;974478311;77;251;46-200;603
8717;Abel;Tych;478545894;98;754;62-610;443
8718;Sieros³aw;Hi³ubowski;840934359;7;206;46-100;649
8719;Tyberiusz;Osytek;879839517;138;483;55-050;410
8720;Witold;Sielmaszczyk;514952033;19;969;18-220;1182
8721;Edmund;Rozebajgier;311199978;72;111;16-070;235
8722;Eberhard;Cimba³ów;373514101;161;749;64-920;354
8723;Blizbor;GnieŸdziorz;534250104;190;633;20-783;1350
8724;Uriasz;Firesiewicz;580501840;188;5;30-206;207
8725;Bartosz;Omielaniec;786120879;127;327;41-948;1730
8726;Jerzy;¯emczak;271304337;192;10;18-520;458
8727;Borzywoj;Nawarecki;909095210;18;857;25-671;1012
8728;Chryzostom;Pi³ach;345134511;184;791;44-119;1094
8729;Bogus³aw;Pus³y;810451872;49;947;62-112;289
8730;Jozafat;Sasie³a;255568316;86;378;93-138;1
8731;Lutos³aw;Lecimiñski;538425460;19;187;55-120;830
8732;Zbygniew;Schimlek;784441706;78;672;89-200;666
8733;Przedbor;Szlawka;344399518;16;406;75-204;1693
8734;Kwiryn;Sidorek;205246832;32;356;03-522;1850
8735;Lucjol;Krzemiñski;762040311;117;531;43-607;500
8736;Józef;Prug;322898142;162;897;17-300;1290
8737;Arkady;Mess;582168995;157;185;05-827;551
8738;Dolores;Jaroszyñski;561634874;111;273;22-300;1704
8739;Witomi³;Bo³truczyk;804426855;100;912;44-337;733
8740;Spirydion;Waus;395222268;34;211;40-237;1744
8741;Sewer;Maghrabi;369878594;128;957;85-666;716
8742;Salomon;Hnatewicz;806842994;151;957;26-612;577
8743;Andonik;Pielacha;111511123;185;523;23-460;868
8744;Nosis³aw;Jarzwiec;185688334;92;596;36-105;114
8745;Przedbor;Onopryczuk;735453384;19;464;80-292;247
8746;Ninogniew;Ginskij;279932294;179;48;63-140;1060
8747;Trzebis³aw;Brdyczka;820221886;152;976;19-500;823
8748;Arseniusz;Chrystians;920389844;18;947;71-794;911
8749;Ariel;Premka;294386926;106;101;07-420;2014
8750;Bo¿ywoj;Inglowski;483500795;129;867;11-041;206
8751;Blandyn;Czambor;791422510;179;349;56-400;868
8752;Bogumir;Szynlik;309676623;8;743;62-570;894
8753;Auksencjusz;Œmagaj;961926608;43;452;08-103;1874
8754;Herakliusz;Knyciuk;255721197;137;23;21-570;1058
8755;Dobrogniew;Cioza;747877541;11;889;11-220;213
8756;Strze¿ymir;Wynarowicz;626876604;37;2;05-190;458
8757;Addar;Pancyliusz;957793694;127;251;32-107;1719
8758;Placyd;Drê¿ewski;293941141;194;166;99-106;39
8759;Dobiegniew;Slepek;392254004;99;485;49-300;395
8760;Sulimierz;Deichold;798302340;16;69;83-250;1900
8761;Chrystian;Wydzierna;311771433;114;514;05-500;188
8762;Spycimir;Brus³awska;849290415;175;573;34-211;1453
8763;Budzimir;Wszechmocek;380157426;45;260;41-948;1043
8764;Marcelin;Siusiaj³o;879542235;26;35;22-420;1444
8765;Karolin;Pacenka;745161222;129;815;26-632;435
8766;Iwo;L¹dowicz;633961763;119;473;37-500;484
8767;Prot;Kinyk;578758141;84;903;41-300;1931
8768;Ludomi³;Sancewska;404147611;186;830;42-605;210
8769;RenÃƒÂ©;Gildner;691995712;46;949;78-553;776
8770;Albrecht;Bienik;760609768;83;296;76-153;979
8771;Dorian;Smelczyrz;374896758;36;600;86-230;314
8772;Ziemowit;Bugalczyk;757493385;45;293;41-100;255
8773;Frumencjusz;Zitczak;668342197;184;460;85-790;1013
8774;Fabrycjan;Hor¹giewicz;866645546;135;260;37-544;763
8775;Budzis³aw;Szybuch;796557684;173;657;62-004;331
8776;Fabrycjan;Siociñski;617479024;153;763;47-330;1448
8777;Krystian;Chabrych;642474052;191;779;65-028;1103
8778;Saturnin;Osmanowski;576205069;119;977;43-310;468
8779;¯ywis³aw;Nowaluk;433821815;119;200;92-603;486
8780;Leonidas;Gronczewski;392625332;190;980;83-422;1623
8781;Pankracy;Strad³o;614243563;54;938;65-401;1611
8782;Diogenes;Szwarguliñski;119235532;54;984;80-298;1388
8783;Damazy;Burczy³;478742842;131;539;21-560;379
8784;Trzebis³aw;Laengner;699233740;33;361;43-143;1452
8785;Abraham;Domerstag;723100591;23;113;70-305;1395
8786;Filemon;Radziêta;371588673;91;387;26-035;1916
8787;Kastor;Tejc;648036046;188;66;09-533;580
8788;Zygmunt;Molêga;585941426;12;929;80-767;1396
8789;Bonawentura;Sinico;981979292;86;472;91-526;906
8790;Brodzis³aw;Pawliczek-G¹ska;135565474;8;31;08-140;516
8791;Czêstomir;Rainda;863579607;130;797;82-500;595
8792;Lutobor;Bia³oboki;547338937;52;454;34-383;873
8793;Dominik;Surabko;956497332;66;60;61-323;701
8794;Natalis;£acarz;258134481;49;873;25-710;1344
8795;Dobrogniew;Osmani;676839512;164;914;41-300;782
8796;Samuel;Skrzypiec-Nowak;479428089;50;597;43-603;1053
8797;Przybygniew;Jeralska;820023165;92;712;34-471;1577
8798;Sewer;Semianow;406268172;199;472;49-300;1320
8799;£azarz;Kondziora;201106973;100;913;21-311;544
8800;Niegomir;Bok;729697922;82;107;71-497;895
8801;Germanik;Czebotarowicz;992944696;8;218;44-100;1630
8802;Uniemys³;Zuchniarek;318841830;193;777;09-200;540
8803;Jan Chryzostom;Korumna;315437224;120;232;34-400;604
8804;Bonifacy;Godzia³a;394596486;82;365;42-606;1529
8805;Wawrzyn;Frydman;463361552;178;244;63-460;1048
8806;Sulirad;Miednik;687872693;59;629;62-051;946
8807;Dionizjusz;Nadassy;126400827;140;446;58-500;692
8808;Jeremi;Utowko;572731797;100;828;35-213;450
8809;Reinhold;Kurtzman;330867638;152;714;14-105;1192
8810;Otto;Chyt;821877156;187;654;19-314;646
8811;Faustyn;Hwastarz;562647473;78;407;62-065;15
8812;Natalis;Czarnowus;948801961;79;157;00-556;1878
8813;Goœciwit;£ukijañczyk;670646187;136;669;83-050;126
8814;Mariusz;Poduszewska;244123813;25;459;80-126;865
8815;Laurencjusz;Wasong;977282283;188;933;11-510;158
8816;Mojmir;Choryziuk;527698904;148;92;63-700;890
8817;Rodryg;Rzekec;370655088;50;813;61-039;1808
8818;Chryzostom;Kanlisz;934115660;95;316;37-741;921
8819;Karol Boromeusz;Kiderman;744165722;60;903;43-500;1216
8820;Miligost;Dymitruczuk;227119047;80;362;09-135;634
8821;Honorat;Smutnow;928013611;7;242;93-358;2
8822;Borys;Gundak;920634801;128;745;36-042;868
8823;Stojs³aw;Deschka;278692678;160;863;26-110;63
8824;Odon;Bambauer;814792045;13;172;15-107;1681
8825;Suliwoj;P³ach;301812728;93;90;97-352;848
8826;Sewerian;Dobuszyñski;379127427;121;676;91-357;941
8827;Niegos³aw;Mantulik;580272934;5;517;34-623;820
8828;¯yros³aw;Beldoch;565327568;174;78;85-447;1835
8829;Konradyn;Spirychowicz;475126842;196;70;16-075;703
8830;Spirydion;Taganowicz;719540192;192;104;17-200;551
8831;Emanuel;Szabel;615957466;145;697;56-100;178
8832;Niemir;Kwaœnica;789457930;17;285;32-602;1381
8833;Czêstowoj;Szwesta;156782440;53;158;44-238;200
8834;Sawin;Klecan;484052415;166;415;58-500;521
8835;Emanuel;Motoloch;975766135;150;682;31-075;1080
8836;Amadeusz;Rachota;944009869;199;666;80-368;880
8837;Stanimir;Berens;275661486;157;880;78-230;1779
8838;Zefiryn;Grzeœlak;985259677;44;804;03-885;734
8839;Kordian;Maciejes;230272325;68;966;16-404;1662
8840;Bertold;Olajarz;808716619;119;56;99-340;92
8841;Sulpicjusz;Robke;364761747;7;968;07-431;1454
8842;Ostap;Agaliak;170919909;196;452;61-623;1890
8843;Sulirad;Koœmidek;865444519;69;846;02-768;604
8844;Soter;Cyttlau;771536920;145;612;81-625;2
8845;Wieñczys³aw;Wiro-Kiro;598902957;37;341;98-240;580
8846;Wincenty;WyŸgo³;534706437;140;394;64-000;225
8847;Modest;Pimosik;114189271;13;426;52-200;1306
8848;Mojmir;Pierchlak;375258746;133;284;44-119;1700
8849;Cieszymir;Dobro¿yñska;472189925;7;662;34-443;1363
8850;Trzebimir;Hiacent;225745736;25;234;26-706;838
8851;Cyprian;Prugal;781817784;181;906;02-496;1777
8852;Sykstus;Bobochorz;833721100;85;704;36-016;238
8853;Wiêcemir;Surzykiewicz;434677032;85;954;94-133;1089
8854;Czcirad;Manowicz;731939920;4;149;38-524;1980
8855;Ali;Piœniakiewicz;940436101;4;268;26-610;1266
8856;Ryszard;Garsztka;559320517;50;27;94-214;997
8857;Myœlimir;Jasnus;585456338;120;997;97-215;1760
8858;Klaus;Paliszuk;734296160;103;834;15-130;660
8859;Dobies³aw;Praske;700592241;114;704;03-750;1308
8860;Ludomi³;¯uchowicz;521246748;199;528;86-302;1342
8861;Chociemir;Pa³uzewicz;519391523;20;508;09-230;939
8862;Kanut;Petruc;173929731;73;325;24-100;1569
8863;W³odziwoj;Pejda;490735836;62;407;87-152;1550
8864;Dziers³aw;Jasella;920558710;85;2;91-470;1897
8865;Lucjusz;Œmirowska;202497660;32;323;12-122;674
8866;Medard;Wawiorowski;573407321;129;865;70-784;1351
8867;Abdiasz;Fleszar;163934707;135;587;38-450;584
8868;Œwiêcimir;Beneduk;223767388;128;264;44-337;1568
8869;Pius;Bernardkiewicz;195411269;162;83;28-230;1218
8870;Efrem;Bochuñ;320763963;166;229;21-070;1054
8871;Hubert;£ubowiecki;473515059;105;813;46-380;1853
8872;Wiêczys³aw;Leszczyszyn;707703456;25;291;15-720;873
8873;Maurycy;Lubowiecki;655506204;5;132;05-600;296
8874;Siemowit;Na³ogowski;735638016;62;202;21-570;371
8875;Euchariusz;Gutocki;681514169;42;37;35-607;1457
8876;Œwiêtos³aw;Pocelik;890669617;29;806;41-103;777
8877;Medard;Gamrot;548210922;133;639;92-610;1998
8878;Bolemir;Koœcienkow;736968646;150;97;40-211;1703
8879;Alban;Bia³osowski;508278910;131;926;41-933;1875
8880;Nahum;Fryber;780433234;97;361;37-700;1383
8881;Mi³orad;Buskiñski;498082706;12;162;43-190;890
8882;Bonifacy;Karnosiecka;820589144;160;522;63-740;1646
8883;Œwieciech;Graszak;631543447;119;347;63-800;989
8884;Bêdzimir;Stachocka;758503661;148;188;03-242;1154
8885;Wiêces³aw;Steiborn;487972161;106;144;21-500;180
8886;Iwo;Szczuchniak;832827185;35;789;58-370;249
8887;Mi³orad;Kochma;609986089;44;115;34-452;1211
8888;Mas³aw;Skoropis-Jo³tuchowski;920138764;142;402;07-410;378
8889;Remigiusz;Sput;725722432;18;70;13-334;1792
8890;Cyriak;Botuszañski;248445369;14;652;42-457;795
8891;Adrian;Sztelmachowski;439598648;151;375;02-559;1209
8892;Leonard;Genczarek;800636149;103;322;59-200;2029
8893;Hermenegild;Waciórski;886736479;34;280;88-230;319
8894;Czes³aw;Pipke;994588699;69;294;08-108;128
8895;Jozue;Pietr¹gowski;617868298;161;210;05-077;1605
8896;Miromir;Hronowski;529575784;111;971;16-500;1444
8897;Achacy;Griniewicz;274079070;36;661;64-010;1721
8898;Orestes;Szóstakowski;640183458;12;730;05-100;870
8899;Domamir;Hinzmann;257438600;104;353;60-574;255
8900;Dobronieg;Bubnel;232458454;82;55;80-266;1414
8901;£ukasz;Lataœkiewicz;771113506;24;708;19-314;522
8902;Longinus;Pieciu³ko;436898574;51;52;88-200;481
8903;Racibor;Ostronska;124249689;165;95;05-420;1677
8904;Ramon;Galar;943628938;61;952;43-180;1185
8905;Marcjal;Bilitewski;461673058;136;688;05-520;1996
8906;Martynin;Skarsztan;475558387;4;183;98-300;1875
8907;Orfeusz;Maraszewski;808490970;68;762;11-034;863
8908;Mêcimir;Kijewski;738817242;150;531;33-260;1638
8909;Auksencjusz;Gucko;681656019;88;891;75-444;1438
8910;Kiry³;Mandzyniec;666340129;57;78;18-218;558
8911;Donat;Niemia³owska;681144083;135;360;31-990;1068
8912;Bazylid;Musel vel Muzolf;462297886;78;826;00-199;1543
8913;Bratumi³;Moniszko;599266591;28;204;57-442;1344
8914;Lubos³aw;Smyga³a;695533904;181;511;41-214;363
8915;Agenor;Ingbrant;288893928;60;262;08-300;254
8916;Balbin;Reinbach;757000584;71;872;30-798;1969
8917;Denis;Kranic;754457157;46;484;95-080;614
8918;Arkady;Dêbal;333865174;176;912;22-170;915
8919;Kordian;Spodorek;506852192;25;20;16-406;1567
8920;Tolis³aw;Klinczbor;772572306;96;256;78-500;1674
8921;Hermes;Murtas;765905281;195;483;57-516;1458
8922;Teodor;Purcha;804713074;173;887;90-702;1677
8923;Unimir;Mikar;657426703;92;696;86-005;1081
8924;Ezdrasz;Trejowska;259724071;45;164;60-148;787
8925;Dacjan;Kwelka;636080980;200;285;41-706;1968
8926;Pankracy;Wendz;142780118;59;372;32-305;1066
8927;Uniemys³;Górnicza;359225512;17;292;64-920;532
8928;Torpet;Berdal;759195784;45;985;16-503;1861
8929;Wendelin;Maznyczka;196070941;196;508;46-100;1526
8930;Aureliusz;Janzura;584879957;149;571;08-110;911
